attempt_number,confidence_level,created_at,device_used,feedback_helpful_rating,feedback_viewed,is_correct,points_earned,reflection_submitted,reflection_text,response_id,response_time_seconds,scenario_id,selected_choice,session_id,student_id
1,Somewhat Sure,2025-09-20T12:48:00.000Z,mobile,,true,false,0,false,,8969,119,2,4,sess_608396,12555
2,Very Sure,2024-06-10T15:38:00.000Z,mobile,3,true,false,0,false,,8970,265,4,2,sess_232061,4592
1,Somewhat Sure,2025-09-28T16:20:00.000Z,mobile,4,true,false,0,false,I learned about website credibility,8971,255,28,3,sess_127847,2153
1,Somewhat Sure,2024-10-06T10:52:00.000Z,mobile,5,false,false,0,false,,8972,268,22,1,sess_582701,2083
2,Very Sure,2025-08-06T11:33:00.000Z,tablet,5,false,false,0,false,,8973,267,29,1,sess_102536,7878
2,Somewhat Sure,2025-09-08T07:43:00.000Z,tablet,,true,false,0,false,I learned about email attachment safety,8974,115,27,2,sess_907608,5735
2,Somewhat Sure,2024-08-14T12:39:00.000Z,mobile,,true,true,15,false,I learned about social media privacy,8975,283,6,2,sess_846815,12703
1,Very Sure,2025-07-31T21:55:00.000Z,tablet,4,true,true,15,true,,8976,195,30,3,sess_708733,2507
1,Somewhat Sure,2024-07-03T14:33:00.000Z,mobile,5,false,false,0,false,,8977,128,13,1,sess_895524,14326
2,Very Sure,2025-12-02T07:12:00.000Z,tablet,3,true,false,0,false,,8978,91,23,3,sess_575008,10427
1,Very Sure,2025-12-04T17:36:00.000Z,desktop,,true,false,0,false,I learned about backup importance,8979,93,30,1,sess_766299,9858
2,Unsure,2025-07-09T19:25:00.000Z,mobile,3,false,true,25,false,,8980,161,12,3,sess_885929,4869
2,Unsure,2025-03-13T15:01:00.000Z,mobile,5,true,false,0,false,,8981,291,19,2,sess_992589,11661
1,Unsure,2025-09-28T10:53:00.000Z,mobile,,true,false,0,false,,8982,128,21,3,sess_580196,1581
2,Unsure,2024-11-23T15:01:00.000Z,desktop,3,true,false,0,true,I learned about website credibility,8983,298,28,1,sess_334046,7190
1,Somewhat Sure,2025-06-19T12:15:00.000Z,desktop,3,false,true,40,false,,8984,51,28,4,sess_915602,5012
2,Somewhat Sure,2024-11-06T14:07:00.000Z,tablet,5,true,true,40,false,,8985,223,28,4,sess_231575,11709
1,Somewhat Sure,2024-08-09T07:57:00.000Z,mobile,3,true,false,0,true,I learned about digital footprint check,8986,136,13,2,sess_835781,3939
2,Very Sure,2025-08-28T08:05:00.000Z,mobile,,true,false,0,false,,8987,104,40,1,sess_766822,9994
1,Guessed,2024-06-03T08:29:00.000Z,desktop,5,true,true,15,false,,8988,300,30,3,sess_701339,11175
1,Somewhat Sure,2024-06-13T12:16:00.000Z,desktop,,true,false,0,false,,8989,276,19,4,sess_131338,7912
2,Somewhat Sure,2024-11-02T18:32:00.000Z,desktop,3,true,false,0,true,,8990,177,4,1,sess_884912,8628
2,Very Sure,2025-11-05T22:46:00.000Z,mobile,,false,false,0,false,,8991,261,3,4,sess_980049,12717
1,Somewhat Sure,2025-10-19T10:46:00.000Z,mobile,,true,true,25,false,I learned about app permission review,8992,66,9,4,sess_855034,8187
2,Very Sure,2025-01-22T17:38:00.000Z,desktop,4,true,false,0,true,,8993,50,38,3,sess_212864,3288
2,Unsure,2025-03-21T16:32:00.000Z,mobile,4,true,false,0,false,,8994,271,10,3,sess_688090,5315
1,Unsure,2024-07-13T13:17:00.000Z,mobile,,true,false,0,false,,8995,35,34,3,sess_215821,10469
1,Very Sure,2024-10-15T12:16:00.000Z,mobile,3,false,false,0,false,,8996,234,32,1,sess_672181,58
1,Guessed,2025-03-10T18:52:00.000Z,mobile,5,true,false,0,false,I learned about backup importance,8997,214,30,4,sess_660721,2120
2,Somewhat Sure,2025-11-01T11:04:00.000Z,desktop,,true,false,0,false,I learned about digital wellness check,8998,136,36,2,sess_103192,10127
1,Very Sure,2024-07-22T12:05:00.000Z,mobile,,true,false,0,true,I learned about account security setup,8999,271,12,4,sess_445079,6665
1,Somewhat Sure,2024-10-22T20:11:00.000Z,mobile,4,true,true,15,false,I learned about online stranger danger,9000,176,8,3,sess_382202,10216
2,Very Sure,2025-04-02T18:46:00.000Z,desktop,,true,false,0,true,,9001,261,17,4,sess_590620,8401
2,Somewhat Sure,2025-03-17T12:25:00.000Z,desktop,5,true,false,0,false,,9002,265,18,3,sess_722755,1901
1,Guessed,2024-10-19T14:48:00.000Z,mobile,,true,false,0,false,,9003,220,11,4,sess_759980,10033
1,Unsure,2024-10-14T08:12:00.000Z,desktop,3,true,false,0,false,,9004,91,21,1,sess_197446,2654
1,Very Sure,2025-10-13T18:28:00.000Z,desktop,4,true,false,0,false,,9005,282,35,3,sess_581039,13417
2,Very Sure,2025-12-21T07:47:00.000Z,mobile,,false,false,0,false,,9006,112,20,1,sess_540582,5600
1,Somewhat Sure,2025-06-12T06:32:00.000Z,mobile,4,true,false,0,false,,9007,34,27,2,sess_592726,1397
1,Very Sure,2025-04-08T17:34:00.000Z,tablet,,true,false,0,false,,9008,214,12,4,sess_494647,8229
1,Somewhat Sure,2025-05-31T15:59:00.000Z,desktop,,true,true,40,false,I learned about identity theft prevention,9009,288,22,2,sess_873309,14773
2,Guessed,2025-09-24T22:04:00.000Z,mobile,3,true,true,15,false,I learned about online stranger danger,9010,255,8,3,sess_318816,10711
2,Somewhat Sure,2024-07-01T16:01:00.000Z,desktop,,true,true,15,false,I learned about software updates,9011,128,31,4,sess_996625,1677
1,Guessed,2024-06-21T19:01:00.000Z,mobile,,true,true,15,false,,9012,66,11,1,sess_586885,13410
2,Very Sure,2024-09-24T15:12:00.000Z,desktop,4,true,false,0,false,,9013,203,7,3,sess_421600,9404
2,Guessed,2024-11-09T18:34:00.000Z,mobile,3,true,true,40,false,I learned about terms of service review,9014,49,40,4,sess_689355,8644
2,Very Sure,2025-06-04T20:15:00.000Z,mobile,5,true,false,0,false,,9015,106,5,4,sess_404292,7032
1,Very Sure,2024-12-11T12:34:00.000Z,mobile,,true,false,0,true,,9016,53,4,3,sess_259597,12276
2,Somewhat Sure,2025-05-28T19:55:00.000Z,tablet,4,true,false,0,true,,9017,179,9,2,sess_750147,7571
1,Very Sure,2024-11-18T17:03:00.000Z,desktop,,true,false,0,false,,9018,78,39,1,sess_717309,14471
1,Unsure,2024-09-16T22:58:00.000Z,tablet,4,true,true,40,true,,9019,140,19,3,sess_264309,615
1,Very Sure,2025-06-03T08:29:00.000Z,mobile,3,true,false,0,false,I learned about location sharing risks,9020,172,18,3,sess_313945,2859
2,Very Sure,2024-12-22T13:50:00.000Z,mobile,3,true,false,0,false,,9021,267,36,2,sess_656451,12977
1,Unsure,2024-12-25T18:23:00.000Z,mobile,4,true,false,0,true,,9022,141,7,2,sess_977850,12180
1,Unsure,2024-08-23T15:02:00.000Z,mobile,4,false,false,0,true,I learned about fake news recognition,9023,292,7,2,sess_254009,8572
2,Very Sure,2025-09-06T20:16:00.000Z,mobile,3,true,true,25,false,I learned about public wifi risks,9024,225,21,2,sess_822471,6604
1,Very Sure,2024-12-14T15:10:00.000Z,tablet,5,true,false,0,false,I learned about blocking and filtering,9025,222,24,1,sess_497893,12757
1,Somewhat Sure,2024-12-19T17:57:00.000Z,mobile,,false,false,0,false,,9026,40,22,1,sess_246801,10050
1,Unsure,2024-09-09T13:21:00.000Z,mobile,4,true,true,25,false,,9027,137,1,4,sess_583204,12408
2,Unsure,2025-06-19T10:16:00.000Z,mobile,,true,false,0,true,,9028,148,5,4,sess_539002,12893
2,Unsure,2025-01-16T19:04:00.000Z,desktop,,false,false,0,false,,9029,76,26,4,sess_250113,4671
1,Somewhat Sure,2024-06-21T12:34:00.000Z,desktop,4,true,true,15,false,,9030,153,8,3,sess_641696,7174
1,Unsure,2024-10-05T09:58:00.000Z,desktop,4,true,false,0,false,,9031,280,35,3,sess_423798,8562
2,Unsure,2025-07-30T12:26:00.000Z,mobile,3,true,true,15,false,,9032,281,31,4,sess_856357,707
2,Very Sure,2025-04-25T20:05:00.000Z,mobile,5,true,true,15,true,,9033,187,2,3,sess_757519,2689
2,Somewhat Sure,2025-11-21T10:09:00.000Z,desktop,,true,false,0,false,I learned about digital footprint check,9034,274,13,1,sess_539817,12659
1,Unsure,2024-06-11T14:03:00.000Z,tablet,4,true,false,0,false,,9035,61,15,1,sess_606323,2998
1,Very Sure,2025-01-29T19:14:00.000Z,desktop,,true,false,0,false,,9036,283,36,3,sess_578451,3647
2,Guessed,2024-12-07T10:11:00.000Z,tablet,,true,false,0,false,,9037,84,21,1,sess_488604,9259
1,Somewhat Sure,2025-09-01T11:25:00.000Z,desktop,3,true,false,0,true,,9038,299,9,1,sess_908284,2702
1,Very Sure,2025-08-15T11:33:00.000Z,desktop,3,true,false,0,false,I learned about app permission review,9039,195,9,1,sess_807102,10454
1,Somewhat Sure,2025-01-24T16:00:00.000Z,mobile,,true,false,0,false,I learned about data privacy choices,9040,191,10,3,sess_829058,12366
1,Unsure,2025-06-15T16:47:00.000Z,desktop,3,true,false,0,true,,9041,221,36,3,sess_565433,7294
2,Somewhat Sure,2025-03-09T10:39:00.000Z,tablet,3,true,false,0,false,,9042,270,23,3,sess_697053,11590
1,Very Sure,2024-08-07T19:45:00.000Z,desktop,,false,false,0,true,I learned about screen time management,9043,114,14,3,sess_994325,10060
1,Somewhat Sure,2024-09-06T20:36:00.000Z,mobile,5,true,true,15,true,,9044,99,17,3,sess_826946,6628
2,Unsure,2025-02-17T15:27:00.000Z,mobile,3,false,false,0,false,,9045,248,24,1,sess_759863,13919
2,Very Sure,2024-12-08T21:38:00.000Z,mobile,3,true,false,0,false,I learned about deepfake awareness,9046,178,38,4,sess_564906,2163
2,Guessed,2024-06-17T13:37:00.000Z,mobile,,true,true,15,false,,9047,251,23,2,sess_889386,14860
2,Very Sure,2025-12-26T22:03:00.000Z,desktop,,false,true,40,false,,9048,148,40,4,sess_213620,8943
2,Somewhat Sure,2025-02-19T08:54:00.000Z,desktop,,false,true,15,false,,9049,187,30,3,sess_102394,10166
1,Somewhat Sure,2025-11-24T20:58:00.000Z,mobile,5,true,false,0,false,,9050,141,33,2,sess_210564,6733
2,Very Sure,2024-09-02T09:32:00.000Z,mobile,,true,false,0,false,,9051,251,3,2,sess_773099,5702
2,Somewhat Sure,2025-09-01T19:46:00.000Z,desktop,,true,true,15,false,,9052,235,33,3,sess_759996,4379
2,Somewhat Sure,2025-11-08T12:12:00.000Z,mobile,5,true,false,0,false,I learned about content sharing decision,9053,102,25,4,sess_312830,8573
1,Somewhat Sure,2025-10-21T12:56:00.000Z,desktop,3,true,false,0,false,I learned about digital wellness check,9054,294,36,3,sess_304941,10367
1,Very Sure,2024-08-25T22:32:00.000Z,mobile,3,true,false,0,false,I learned about copyright understanding,9055,103,39,3,sess_437458,8778
1,Somewhat Sure,2025-10-10T21:38:00.000Z,tablet,3,true,false,0,true,,9056,284,13,4,sess_630533,11863
2,Very Sure,2025-09-22T16:57:00.000Z,desktop,,true,true,15,false,,9057,186,26,1,sess_712593,14396
2,Very Sure,2024-12-06T17:13:00.000Z,desktop,4,true,false,0,false,I learned about copyright understanding,9058,189,39,2,sess_119491,6774
1,Somewhat Sure,2025-06-12T12:02:00.000Z,desktop,4,false,false,0,false,,9059,155,14,4,sess_781876,10300
2,Very Sure,2025-03-21T13:14:00.000Z,tablet,4,true,false,0,false,,9060,197,35,2,sess_413863,11685
2,Unsure,2025-09-26T11:30:00.000Z,mobile,,true,true,25,false,,9061,152,18,4,sess_688863,5093
1,Unsure,2025-02-19T14:20:00.000Z,desktop,,false,true,15,false,,9062,118,35,1,sess_404072,2470
2,Somewhat Sure,2024-07-23T20:44:00.000Z,desktop,4,true,false,0,false,,9063,246,18,3,sess_501603,11383
2,Very Sure,2024-09-11T13:58:00.000Z,desktop,5,true,false,0,false,,9064,230,8,4,sess_223307,10869
2,Very Sure,2024-11-01T13:03:00.000Z,mobile,5,true,false,0,false,I learned about profile privacy settings,9065,35,34,2,sess_537295,14404
1,Guessed,2025-03-30T11:41:00.000Z,desktop,,false,false,0,false,,9066,188,14,4,sess_702364,14581
2,Very Sure,2025-10-02T22:05:00.000Z,mobile,3,true,false,0,false,,9067,92,37,1,sess_515888,14165
1,Somewhat Sure,2024-11-14T15:35:00.000Z,mobile,3,true,false,0,false,,9068,137,4,1,sess_222982,11032
2,Unsure,2025-04-29T07:37:00.000Z,mobile,5,false,false,0,false,,9069,287,3,4,sess_167660,9132
2,Somewhat Sure,2025-02-06T13:26:00.000Z,tablet,,true,true,40,false,,9070,211,40,4,sess_438050,3570
1,Very Sure,2025-05-28T19:27:00.000Z,tablet,3,true,true,25,false,I learned about ai chatbot interaction,9071,40,37,4,sess_146517,535
1,Very Sure,2024-08-30T14:59:00.000Z,desktop,4,true,false,0,false,,9072,142,7,1,sess_584180,3970
1,Very Sure,2025-09-11T13:15:00.000Z,mobile,,true,false,0,true,I learned about social media privacy,9073,274,6,1,sess_335365,10161
2,Somewhat Sure,2025-06-04T08:24:00.000Z,desktop,,true,false,0,false,,9074,94,3,4,sess_459452,7716
2,Very Sure,2025-03-28T15:33:00.000Z,desktop,3,true,false,0,false,,9075,98,21,4,sess_864965,10099
1,Guessed,2025-08-10T06:13:00.000Z,mobile,,false,false,0,false,,9076,65,3,2,sess_142427,1798
1,Somewhat Sure,2025-10-05T10:05:00.000Z,mobile,5,false,false,0,false,,9077,90,25,1,sess_842819,7912
1,Guessed,2024-12-30T22:32:00.000Z,desktop,3,false,false,0,false,,9078,66,35,3,sess_571102,7004
2,Somewhat Sure,2024-07-24T14:25:00.000Z,mobile,,true,false,0,false,,9079,228,13,2,sess_685033,1381
2,Somewhat Sure,2025-11-12T06:28:00.000Z,mobile,4,true,false,0,false,,9080,91,7,1,sess_759569,6830
1,Unsure,2024-12-06T16:24:00.000Z,mobile,5,true,false,0,false,,9081,244,33,4,sess_383989,10632
2,Very Sure,2026-01-01T16:44:00.000Z,mobile,4,false,true,25,false,I learned about email attachment safety,9082,143,27,1,sess_358391,2617
2,Very Sure,2025-03-21T19:29:00.000Z,tablet,5,true,true,15,false,,9083,272,3,1,sess_681439,8376
1,Somewhat Sure,2025-12-19T20:59:00.000Z,mobile,5,true,true,25,false,I learned about online shopping safety,9084,70,16,4,sess_774066,7428
2,Somewhat Sure,2025-12-08T14:10:00.000Z,desktop,,true,false,0,false,I learned about comment etiquette,9085,120,35,4,sess_783426,10782
1,Very Sure,2025-06-24T12:04:00.000Z,desktop,,true,true,25,false,,9086,243,32,3,sess_919597,4937
2,Somewhat Sure,2025-10-30T19:22:00.000Z,mobile,,false,true,15,false,,9087,84,35,1,sess_601412,13627
1,Somewhat Sure,2025-06-07T18:28:00.000Z,mobile,3,true,false,0,true,,9088,210,32,2,sess_692908,8786
2,Unsure,2025-03-07T17:06:00.000Z,mobile,4,false,true,40,true,,9089,222,38,1,sess_301093,3130
2,Somewhat Sure,2025-12-05T19:33:00.000Z,mobile,5,false,false,0,false,,9090,245,26,2,sess_847976,13384
1,Unsure,2025-02-17T11:52:00.000Z,mobile,,true,false,0,true,I learned about social media privacy,9091,32,6,3,sess_699385,5324
2,Somewhat Sure,2025-01-05T20:47:00.000Z,desktop,4,true,false,0,false,,9092,141,6,3,sess_872190,808
1,Somewhat Sure,2024-08-01T19:00:00.000Z,mobile,5,true,false,0,true,,9093,80,15,3,sess_700353,9587
2,Somewhat Sure,2024-11-22T18:22:00.000Z,mobile,4,true,false,0,false,,9094,86,25,4,sess_363774,8746
1,Somewhat Sure,2024-12-27T18:24:00.000Z,mobile,3,true,false,0,false,,9095,276,38,4,sess_372704,14401
1,Very Sure,2024-07-01T20:54:00.000Z,mobile,,false,false,0,true,,9096,92,33,1,sess_374348,1816
2,Somewhat Sure,2025-05-20T13:21:00.000Z,tablet,,true,false,0,false,,9097,80,23,1,sess_358113,3090
2,Very Sure,2026-01-04T18:00:00.000Z,mobile,5,false,true,40,false,,9098,156,19,3,sess_468314,10752
2,Very Sure,2024-12-04T18:59:00.000Z,desktop,,true,true,15,false,,9099,215,30,3,sess_576416,14300
1,Unsure,2025-02-05T14:57:00.000Z,mobile,4,true,true,15,false,,9100,127,30,3,sess_303826,7273
2,Unsure,2025-03-06T20:12:00.000Z,mobile,,true,false,0,false,,9101,294,35,3,sess_697066,8376
2,Very Sure,2025-07-20T12:23:00.000Z,mobile,5,true,false,0,false,,9102,85,2,1,sess_316379,2934
1,Somewhat Sure,2024-09-01T10:26:00.000Z,tablet,3,true,false,0,false,,9103,295,4,2,sess_439991,13021
1,Guessed,2024-07-23T21:11:00.000Z,mobile,,true,true,15,true,,9104,218,3,1,sess_107528,9680
2,Unsure,2025-06-15T14:29:00.000Z,mobile,4,true,false,0,false,,9105,111,32,2,sess_995426,11198
2,Very Sure,2025-02-07T17:48:00.000Z,mobile,3,true,false,0,true,,9106,255,19,2,sess_699603,6900
2,Very Sure,2025-04-19T07:35:00.000Z,mobile,3,true,false,0,false,,9107,166,8,2,sess_562486,4790
2,Somewhat Sure,2025-05-23T17:41:00.000Z,mobile,4,true,true,25,false,I learned about profile privacy settings,9108,120,34,1,sess_435630,5721
1,Unsure,2024-09-19T16:49:00.000Z,mobile,4,true,false,0,false,I learned about comment etiquette,9109,40,35,2,sess_203499,14731
2,Guessed,2025-04-14T16:52:00.000Z,desktop,3,false,false,0,true,I learned about malware prevention,9110,176,19,1,sess_344739,10249
1,Guessed,2025-05-15T11:03:00.000Z,desktop,,true,false,0,false,,9111,140,14,2,sess_369129,2740
2,Somewhat Sure,2025-11-08T10:48:00.000Z,mobile,,true,false,0,false,,9112,224,37,2,sess_820340,7973
2,Very Sure,2024-06-11T09:20:00.000Z,desktop,3,true,false,0,false,I learned about chat safety rules,9113,288,26,2,sess_452640,10104
2,Somewhat Sure,2025-09-18T20:28:00.000Z,mobile,3,true,false,0,false,,9114,258,13,2,sess_621824,2104
1,Very Sure,2025-01-14T07:50:00.000Z,mobile,3,false,false,0,false,,9115,99,34,3,sess_128064,10033
2,Somewhat Sure,2025-05-20T13:53:00.000Z,desktop,3,true,false,0,false,I learned about online stranger danger,9116,272,8,2,sess_501799,6395
2,Somewhat Sure,2025-03-11T19:34:00.000Z,desktop,5,false,false,0,false,I learned about gaming safety,9117,232,15,2,sess_834383,14427
2,Unsure,2024-07-27T21:57:00.000Z,desktop,,false,false,0,true,,9118,81,19,1,sess_937498,14359
2,Very Sure,2024-11-29T21:15:00.000Z,desktop,5,true,true,40,false,,9119,127,40,4,sess_346284,2154
1,Somewhat Sure,2025-06-24T16:39:00.000Z,tablet,,true,false,0,false,,9120,295,27,2,sess_838211,13805
2,Very Sure,2025-06-15T13:10:00.000Z,desktop,,false,false,0,true,,9121,104,11,3,sess_455690,3410
1,Unsure,2025-07-07T20:10:00.000Z,desktop,5,true,true,25,false,,9122,65,5,3,sess_156814,11119
2,Somewhat Sure,2025-08-06T10:16:00.000Z,mobile,,true,false,0,false,,9123,255,32,2,sess_667052,5412
2,Very Sure,2025-04-26T07:41:00.000Z,mobile,4,true,true,15,false,I learned about screen time management,9124,188,14,1,sess_525960,10591
1,Somewhat Sure,2025-04-27T12:27:00.000Z,mobile,5,true,false,0,false,,9125,249,38,2,sess_664169,3858
2,Somewhat Sure,2024-06-22T14:28:00.000Z,mobile,,false,false,0,false,,9126,217,33,4,sess_406289,1240
2,Very Sure,2024-11-09T13:58:00.000Z,mobile,3,true,false,0,false,,9127,185,22,1,sess_232231,9550
1,Unsure,2025-12-15T06:27:00.000Z,desktop,5,false,false,0,true,,9128,297,31,3,sess_373535,3344
2,Guessed,2024-08-18T09:05:00.000Z,mobile,,true,false,0,true,,9129,107,28,2,sess_248715,6732
2,Somewhat Sure,2024-10-03T13:32:00.000Z,mobile,5,true,false,0,true,I learned about report mechanisms,9130,189,23,4,sess_281718,4601
2,Unsure,2025-02-20T21:17:00.000Z,mobile,,false,false,0,true,,9131,287,23,3,sess_911072,12329
1,Very Sure,2025-01-04T06:59:00.000Z,mobile,4,true,false,0,false,,9132,158,20,2,sess_828880,5119
2,Very Sure,2025-02-13T19:35:00.000Z,mobile,5,true,false,0,false,,9133,174,35,4,sess_262636,6615
2,Somewhat Sure,2024-09-16T21:12:00.000Z,desktop,,true,true,25,true,I learned about suspicious link alert,9134,30,4,4,sess_872567,847
1,Somewhat Sure,2024-12-10T10:01:00.000Z,mobile,3,false,false,0,false,,9135,227,32,4,sess_786606,1506
2,Very Sure,2024-06-01T20:29:00.000Z,desktop,5,true,false,0,false,,9136,170,14,4,sess_922069,7065
1,Unsure,2025-07-12T16:56:00.000Z,mobile,4,true,false,0,true,,9137,160,25,1,sess_447596,11394
1,Unsure,2025-06-05T11:24:00.000Z,desktop,5,true,true,25,true,,9138,98,10,4,sess_236542,11708
1,Somewhat Sure,2024-11-25T12:09:00.000Z,mobile,4,true,false,0,false,I learned about online stranger danger,9139,105,8,4,sess_984947,5649
2,Very Sure,2025-10-09T11:17:00.000Z,desktop,4,true,false,0,false,,9140,282,20,1,sess_544006,7263
1,Somewhat Sure,2024-10-18T09:27:00.000Z,mobile,,true,false,0,true,I learned about personal info sharing,9141,146,3,3,sess_738345,8232
1,Guessed,2025-08-14T21:20:00.000Z,desktop,5,true,false,0,false,I learned about deepfake awareness,9142,236,38,2,sess_102455,14729
1,Somewhat Sure,2025-10-25T16:45:00.000Z,mobile,,false,false,0,false,,9143,144,4,3,sess_903493,2700
2,Somewhat Sure,2025-05-23T08:59:00.000Z,mobile,5,true,false,0,false,,9144,164,23,1,sess_244354,3705
2,Somewhat Sure,2025-01-11T06:28:00.000Z,mobile,,true,false,0,true,,9145,172,8,4,sess_395315,9182
2,Unsure,2025-11-20T18:47:00.000Z,mobile,,false,true,25,true,I learned about copyright understanding,9146,89,39,4,sess_733159,9258
1,Very Sure,2024-08-23T21:56:00.000Z,mobile,,false,false,0,false,,9147,45,16,1,sess_587594,1801
1,Somewhat Sure,2024-07-20T17:17:00.000Z,tablet,5,false,false,0,false,,9148,273,17,1,sess_248941,5993
2,Guessed,2024-07-25T20:27:00.000Z,desktop,3,true,false,0,true,,9149,181,5,1,sess_480638,7425
2,Very Sure,2025-07-23T20:59:00.000Z,tablet,4,true,false,0,false,,9150,111,8,4,sess_198864,9678
2,Guessed,2025-06-18T13:42:00.000Z,tablet,,true,true,40,false,,9151,99,22,2,sess_402979,3248
1,Somewhat Sure,2025-06-22T21:04:00.000Z,desktop,4,true,false,0,false,,9152,195,19,1,sess_443619,5515
1,Very Sure,2024-06-03T10:58:00.000Z,mobile,4,false,false,0,false,,9153,71,27,2,sess_866401,14778
1,Somewhat Sure,2025-04-17T20:26:00.000Z,mobile,,true,false,0,false,,9154,269,8,1,sess_585415,9396
1,Somewhat Sure,2025-10-25T06:26:00.000Z,mobile,,false,true,40,true,,9155,250,38,1,sess_132698,2807
1,Very Sure,2025-11-18T16:47:00.000Z,mobile,4,false,false,0,true,I learned about digital wellness check,9156,108,36,1,sess_476331,10249
2,Very Sure,2025-03-01T10:06:00.000Z,mobile,5,true,false,0,false,,9157,43,18,3,sess_883520,10147
2,Somewhat Sure,2024-10-04T18:28:00.000Z,desktop,5,true,false,0,false,,9158,225,40,2,sess_413031,12661
2,Unsure,2024-08-26T17:32:00.000Z,tablet,4,true,true,25,false,,9159,169,9,4,sess_779949,2203
1,Somewhat Sure,2024-11-10T06:08:00.000Z,mobile,,true,false,0,false,,9160,107,35,2,sess_623770,1157
1,Somewhat Sure,2025-01-26T18:30:00.000Z,tablet,,true,true,25,true,,9161,118,1,4,sess_760186,9543
1,Very Sure,2024-12-17T10:28:00.000Z,mobile,5,false,true,25,false,,9162,46,25,3,sess_449049,5692
1,Very Sure,2025-02-16T12:56:00.000Z,mobile,5,false,false,0,false,,9163,229,39,2,sess_356043,6812
1,Guessed,2025-05-10T13:42:00.000Z,tablet,3,true,false,0,false,,9164,297,24,4,sess_804461,8508
1,Somewhat Sure,2025-05-03T22:09:00.000Z,desktop,3,true,false,0,false,,9165,204,19,4,sess_315807,2396
2,Unsure,2025-01-06T18:20:00.000Z,mobile,3,true,false,0,false,,9166,90,24,3,sess_214059,6482
2,Guessed,2025-01-26T11:40:00.000Z,mobile,4,true,false,0,true,I learned about report mechanisms,9167,249,23,1,sess_790818,7701
1,Somewhat Sure,2025-02-27T06:36:00.000Z,mobile,5,true,false,0,false,I learned about app permission review,9168,289,9,3,sess_758753,14519
1,Guessed,2025-10-15T19:21:00.000Z,mobile,3,true,false,0,false,,9169,216,6,1,sess_961104,222
1,Very Sure,2025-03-04T14:04:00.000Z,desktop,5,true,false,0,true,,9170,157,36,1,sess_537269,5485
1,Somewhat Sure,2025-02-05T08:17:00.000Z,desktop,,true,false,0,false,,9171,125,30,2,sess_112161,10393
1,Somewhat Sure,2025-07-25T14:55:00.000Z,tablet,,true,true,15,true,,9172,182,30,3,sess_125378,13576
2,Somewhat Sure,2025-07-29T18:14:00.000Z,desktop,5,false,false,0,false,,9173,47,16,1,sess_210655,10097
1,Very Sure,2025-08-17T20:51:00.000Z,desktop,,true,false,0,false,,9174,185,3,2,sess_824389,1344
1,Unsure,2025-01-23T12:41:00.000Z,desktop,4,true,true,15,true,,9175,249,36,4,sess_961717,3071
2,Guessed,2025-09-04T22:36:00.000Z,mobile,5,true,false,0,false,,9176,175,24,3,sess_351393,3707
2,Guessed,2025-06-02T17:08:00.000Z,desktop,5,true,true,15,false,,9177,58,33,3,sess_467935,6970
1,Unsure,2024-10-22T09:29:00.000Z,desktop,5,true,false,0,false,,9178,80,5,2,sess_347888,3505
2,Guessed,2025-02-22T14:27:00.000Z,desktop,5,false,false,0,false,,9179,193,12,1,sess_156622,9579
1,Somewhat Sure,2025-08-01T14:07:00.000Z,desktop,,true,false,0,false,,9180,85,32,1,sess_333539,12541
1,Somewhat Sure,2025-04-27T14:26:00.000Z,desktop,5,false,false,0,false,,9181,68,26,4,sess_784978,8277
2,Guessed,2024-08-31T21:11:00.000Z,mobile,3,true,false,0,false,I learned about scam recognition,9182,275,32,4,sess_102467,10691
2,Guessed,2025-02-20T17:57:00.000Z,desktop,4,true,false,0,true,I learned about website credibility,9183,201,28,1,sess_704410,6866
1,Somewhat Sure,2025-11-11T13:35:00.000Z,mobile,,true,true,15,false,I learned about comment etiquette,9184,295,35,1,sess_526124,1355
1,Very Sure,2024-10-19T13:28:00.000Z,mobile,3,true,true,15,false,,9185,170,3,1,sess_225986,9811
2,Unsure,2024-06-10T14:40:00.000Z,tablet,,true,false,0,false,I learned about online shopping safety,9186,62,16,3,sess_140598,729
2,Unsure,2025-05-08T17:48:00.000Z,desktop,3,false,false,0,false,,9187,144,40,1,sess_185870,8948
2,Unsure,2025-08-02T18:46:00.000Z,desktop,4,true,false,0,true,,9188,239,3,3,sess_224046,9667
1,Somewhat Sure,2026-01-04T12:26:00.000Z,mobile,,true,false,0,false,,9189,37,35,2,sess_602688,12982
1,Somewhat Sure,2025-08-16T19:08:00.000Z,mobile,,true,false,0,false,,9190,113,9,1,sess_435801,13129
1,Guessed,2024-11-20T21:52:00.000Z,mobile,,true,false,0,false,,9191,265,2,4,sess_569318,6925
1,Unsure,2025-02-24T14:59:00.000Z,desktop,,true,false,0,false,,9192,211,7,2,sess_562007,12257
2,Unsure,2024-12-24T17:12:00.000Z,mobile,,true,true,25,true,,9193,248,5,3,sess_196217,5551
1,Guessed,2025-09-24T08:29:00.000Z,desktop,5,false,false,0,false,I learned about password manager usage,9194,116,29,1,sess_126242,10711
1,Very Sure,2025-08-16T10:50:00.000Z,mobile,4,true,false,0,true,,9195,285,5,2,sess_207071,471
2,Somewhat Sure,2024-11-21T14:05:00.000Z,mobile,,true,false,0,false,,9196,67,12,4,sess_397325,644
