answer_changed,attempt_id,confidence_level,created_at,flagged_for_review,hint_used,is_correct,points_awarded,question_id,response_id,selected_option_id,time_taken_seconds
false,6210,Unsure,2024-07-08T07:18:20.000Z,false,false,false,0,103,31048,411,67
false,6210,Unsure,2024-07-08T07:19:58.000Z,false,false,false,0,104,31049,416,51
true,6210,Guessed,2024-07-08T07:19:29.000Z,false,true,true,2,105,31050,418,41
false,6211,Very Confident,2025-01-26T09:46:12.000Z,false,false,true,3,456,31051,1821,87
false,6211,Very Confident,2025-01-26T09:47:45.000Z,false,false,true,1,457,31052,1826,78
false,6211,Unsure,2025-01-26T09:47:28.000Z,false,false,false,0,458,31053,1831,9
false,6211,Confident,2025-01-26T09:46:20.000Z,false,false,true,1,459,31054,1835,29
false,6211,Confident,2025-01-26T09:50:50.000Z,true,false,false,0,460,31055,1838,52
false,6212,Confident,2025-03-09T19:15:59.000Z,true,true,false,0,221,31056,884,52
false,6212,Very Confident,2025-03-09T19:15:17.000Z,false,false,true,2,222,31057,885,65
true,6212,Confident,2025-03-09T19:19:20.000Z,false,false,false,0,223,31058,891,87
true,6212,Unsure,2025-03-09T19:15:50.000Z,false,false,false,0,224,31059,893,46
false,6212,Very Confident,2025-03-09T19:15:50.000Z,false,false,true,1,225,31060,899,53
false,6213,Confident,2025-11-18T12:26:59.000Z,false,false,true,2,451,31061,1802,41
false,6213,Unsure,2025-11-18T12:30:50.000Z,false,false,false,0,452,31062,1806,62
false,6213,Confident,2025-11-18T12:29:22.000Z,false,false,false,0,453,31063,1811,26
false,6213,Confident,2025-11-18T12:29:59.000Z,false,true,false,0,454,31064,1814,59
false,6213,Unsure,2025-11-18T12:26:10.000Z,false,false,false,0,455,31065,1817,16
false,6214,Guessed,2025-12-11T16:29:47.000Z,false,false,false,0,466,31066,1864,50
false,6214,Confident,2025-12-11T16:29:46.000Z,false,false,true,2,467,31067,1867,11
false,6214,Confident,2025-12-11T16:31:07.000Z,false,false,false,0,468,31068,1872,57
false,6214,Very Confident,2025-12-11T16:30:21.000Z,false,false,false,0,469,31069,1875,7
false,6214,Guessed,2025-12-11T16:32:00.000Z,false,false,false,0,470,31070,1880,45
false,6215,Unsure,2025-07-29T08:44:51.000Z,true,false,false,0,91,31071,361,14
false,6215,Guessed,2025-07-29T08:45:32.000Z,false,false,false,0,92,31072,366,35
false,6215,Very Confident,2025-07-29T08:43:48.000Z,false,false,true,3,93,31073,370,19
true,6215,Confident,2025-07-29T08:46:03.000Z,false,false,false,0,94,31074,376,10
false,6215,Guessed,2025-07-29T08:45:45.000Z,false,false,false,0,95,31075,378,44
false,6216,Very Confident,2025-11-21T14:31:58.000Z,false,false,true,3,101,31076,401,79
false,6216,Confident,2025-11-21T14:30:37.000Z,true,true,false,0,102,31077,406,5
false,6216,Confident,2025-11-21T14:33:31.000Z,false,false,false,0,103,31078,411,48
false,6216,Confident,2025-11-21T14:30:29.000Z,false,true,false,0,104,31079,415,87
false,6216,Unsure,2025-11-21T14:30:37.000Z,false,false,true,3,105,31080,418,26
false,6217,Confident,2025-12-07T08:12:46.000Z,false,false,false,0,476,31081,1903,59
false,6217,Confident,2025-12-07T08:10:54.000Z,false,false,false,0,477,31082,1905,85
false,6217,Confident,2025-12-07T08:10:12.000Z,false,true,false,0,478,31083,1909,6
true,6217,Confident,2025-12-07T08:11:26.000Z,false,true,false,0,479,31084,1916,55
false,6217,Confident,2025-12-07T08:11:15.000Z,true,true,true,3,480,31085,1920,69
false,6218,Unsure,2025-07-01T09:47:26.000Z,false,false,false,0,221,31086,884,37
false,6218,Very Confident,2025-07-01T09:46:39.000Z,false,false,false,0,222,31087,886,29
true,6218,Confident,2025-07-01T09:47:04.000Z,false,true,false,0,223,31088,892,73
false,6218,Unsure,2025-07-01T09:44:37.000Z,false,false,false,0,224,31089,896,40
true,6218,Unsure,2025-07-01T09:46:21.000Z,false,true,false,0,225,31090,897,19
false,6219,Very Confident,2024-10-04T09:24:29.000Z,false,false,false,0,276,31091,1103,64
false,6219,Unsure,2024-10-04T09:25:20.000Z,false,false,false,0,277,31092,1108,20
false,6219,Confident,2024-10-04T09:22:06.000Z,false,false,true,3,278,31093,1110,33
false,6219,Very Confident,2024-10-04T09:24:47.000Z,false,false,false,0,279,31094,1114,49
false,6219,Unsure,2024-10-04T09:25:46.000Z,false,false,false,0,280,31095,1119,36
true,6220,Unsure,2024-10-21T14:42:56.000Z,false,false,false,0,251,31096,1001,26
false,6220,Very Confident,2024-10-21T14:39:20.000Z,false,true,true,1,252,31097,1005,55
false,6220,Confident,2024-10-21T14:43:28.000Z,false,false,true,3,253,31098,1009,67
false,6220,Confident,2024-10-21T14:42:55.000Z,true,false,false,0,254,31099,1014,62
false,6220,Confident,2024-10-21T14:43:43.000Z,false,false,true,2,255,31100,1018,26
true,6221,Confident,2024-06-17T16:47:22.000Z,false,false,true,2,26,31101,102,56
false,6221,Unsure,2024-06-17T16:46:40.000Z,false,false,false,0,27,31102,107,60
false,6221,Unsure,2024-06-17T16:46:20.000Z,false,false,false,0,28,31103,109,38
true,6221,Unsure,2024-06-17T16:45:16.000Z,false,false,false,0,29,31104,113,63
false,6221,Very Confident,2024-06-17T16:47:01.000Z,false,false,false,0,30,31105,117,83
false,6222,Very Confident,2025-09-01T19:55:52.000Z,true,false,false,0,306,31106,1223,75
false,6222,Confident,2025-09-01T19:55:29.000Z,false,false,false,0,307,31107,1226,44
false,6222,Very Confident,2025-09-01T19:55:19.000Z,true,false,false,0,308,31108,1230,62
false,6222,Confident,2025-09-01T19:52:31.000Z,false,false,false,0,309,31109,1235,46
false,6222,Unsure,2025-09-01T19:52:32.000Z,false,false,false,0,310,31110,1237,71
false,6223,Confident,2024-11-27T06:54:25.000Z,false,false,false,0,476,31111,1901,35
true,6223,Confident,2024-11-27T06:53:59.000Z,false,true,false,0,477,31112,1906,11
false,6223,Unsure,2024-11-27T06:54:33.000Z,false,false,true,3,478,31113,1912,23
false,6223,Very Confident,2024-11-27T06:51:26.000Z,false,false,false,0,479,31114,1913,58
false,6223,Very Confident,2024-11-27T06:53:38.000Z,false,false,true,1,480,31115,1920,28
false,6224,Very Confident,2025-10-02T21:11:53.000Z,false,false,false,0,536,31116,2142,41
false,6224,Unsure,2025-10-02T21:10:11.000Z,false,true,false,0,537,31117,2145,65
false,6224,Unsure,2025-10-02T21:12:11.000Z,false,false,false,0,538,31118,2150,28
false,6224,Very Confident,2025-10-02T21:11:08.000Z,false,false,false,0,539,31119,2154,28
false,6224,Confident,2025-10-02T21:08:42.000Z,false,false,false,0,540,31120,2160,86
false,6225,Confident,2025-08-17T11:11:50.000Z,false,false,false,0,456,31121,1822,71
false,6225,Confident,2025-08-17T11:12:27.000Z,false,true,false,0,457,31122,1828,45
false,6225,Unsure,2025-08-17T11:10:05.000Z,false,false,false,0,458,31123,1831,17
false,6225,Confident,2025-08-17T11:10:02.000Z,false,false,false,0,459,31124,1834,43
false,6225,Unsure,2025-08-17T11:12:44.000Z,false,false,false,0,460,31125,1837,68
false,6226,Confident,2025-07-28T10:37:19.000Z,false,true,false,0,201,31126,801,73
false,6226,Unsure,2025-07-28T10:38:04.000Z,false,false,false,0,202,31127,807,82
false,6226,Guessed,2025-07-28T10:37:13.000Z,false,false,true,1,203,31128,810,66
false,6226,Guessed,2025-07-28T10:39:32.000Z,false,false,false,0,204,31129,814,45
false,6226,Confident,2025-07-28T10:40:18.000Z,false,false,false,0,205,31130,820,57
false,6227,Guessed,2025-10-21T21:08:47.000Z,false,false,true,1,86,31131,341,60
false,6227,Confident,2025-10-21T21:08:44.000Z,false,false,false,0,87,31132,348,73
false,6227,Confident,2025-10-21T21:09:42.000Z,false,false,true,1,88,31133,349,76
false,6227,Confident,2025-10-21T21:07:22.000Z,false,false,true,3,89,31134,356,66
false,6227,Very Confident,2025-10-21T21:08:47.000Z,false,false,false,0,90,31135,357,77
false,6228,Very Confident,2024-08-09T11:53:31.000Z,false,false,true,2,401,31136,1604,30
true,6228,Unsure,2024-08-09T11:56:45.000Z,true,false,false,0,402,31137,1606,78
false,6228,Confident,2024-08-09T11:55:31.000Z,false,false,false,0,403,31138,1612,62
false,6228,Confident,2024-08-09T11:53:25.000Z,false,false,false,0,404,31139,1613,29
false,6228,Confident,2024-08-09T11:55:19.000Z,false,true,false,0,405,31140,1620,81
false,6229,Confident,2024-07-23T06:03:27.000Z,false,false,false,0,201,31141,801,67
false,6229,Unsure,2024-07-23T06:03:47.000Z,false,false,false,0,202,31142,805,57
false,6229,Unsure,2024-07-23T06:03:22.000Z,false,false,false,0,203,31143,809,43
false,6229,Very Confident,2024-07-23T06:03:03.000Z,false,false,false,0,204,31144,813,60
false,6229,Unsure,2024-07-23T06:04:51.000Z,false,false,true,2,205,31145,819,80
false,6230,Very Confident,2025-07-01T10:14:34.000Z,false,false,false,0,291,31146,1162,54
false,6230,Very Confident,2025-07-01T10:15:04.000Z,false,false,false,0,292,31147,1168,16
false,6230,Confident,2025-07-01T10:16:18.000Z,false,false,true,1,293,31148,1169,85
false,6230,Confident,2025-07-01T10:14:04.000Z,false,false,false,0,294,31149,1174,89
true,6230,Unsure,2025-07-01T10:16:42.000Z,false,false,false,0,295,31150,1180,13
false,6231,Confident,2024-06-21T22:08:00.000Z,false,true,false,0,596,31151,2384,30
false,6231,Unsure,2024-06-21T22:08:08.000Z,false,false,false,0,597,31152,2385,83
false,6231,Confident,2024-06-21T22:08:47.000Z,false,true,false,0,598,31153,2392,53
false,6231,Confident,2024-06-21T22:07:44.000Z,false,false,false,0,599,31154,2396,21
false,6231,Confident,2024-06-21T22:06:56.000Z,true,false,false,0,600,31155,2398,27
false,6232,Guessed,2025-09-20T16:05:27.000Z,false,false,false,0,466,31156,1864,7
false,6232,Very Confident,2025-09-20T16:02:14.000Z,false,false,false,0,467,31157,1868,75
false,6232,Unsure,2025-09-20T16:03:23.000Z,false,false,true,3,468,31158,1871,5
false,6232,Confident,2025-09-20T16:03:08.000Z,false,false,true,3,469,31159,1876,25
false,6232,Confident,2025-09-20T16:02:54.000Z,false,false,false,0,470,31160,1878,27
true,6233,Guessed,2025-05-15T16:23:53.000Z,false,false,false,0,311,31161,1244,41
false,6233,Confident,2025-05-15T16:26:25.000Z,false,false,false,0,312,31162,1247,25
true,6233,Very Confident,2025-05-15T16:26:58.000Z,false,true,false,0,313,31163,1252,23
false,6233,Confident,2025-05-15T16:27:56.000Z,false,false,true,3,314,31164,1255,62
false,6233,Very Confident,2025-05-15T16:27:04.000Z,false,false,false,0,315,31165,1258,53
false,6234,Unsure,2025-06-25T18:25:45.000Z,false,false,false,0,211,31166,842,39
false,6234,Confident,2025-06-25T18:25:48.000Z,false,false,false,0,212,31167,848,32
false,6234,Confident,2025-06-25T18:25:59.000Z,false,false,false,0,213,31168,851,34
false,6234,Unsure,2025-06-25T18:28:55.000Z,false,false,false,0,214,31169,855,69
false,6234,Very Confident,2025-06-25T18:29:43.000Z,false,false,false,0,215,31170,857,51
false,6235,Confident,2025-03-14T09:34:12.000Z,false,false,false,0,206,31171,821,84
false,6235,Confident,2025-03-14T09:33:39.000Z,false,false,false,0,207,31172,827,14
true,6235,Guessed,2025-03-14T09:30:49.000Z,false,false,false,0,208,31173,831,52
false,6235,Confident,2025-03-14T09:34:18.000Z,false,true,true,1,209,31174,836,74
false,6235,Unsure,2025-03-14T09:31:49.000Z,false,false,false,0,210,31175,840,69
false,6236,Confident,2025-04-20T07:19:52.000Z,false,true,false,0,536,31176,2141,23
false,6236,Unsure,2025-04-20T07:21:13.000Z,false,true,false,0,537,31177,2146,51
true,6236,Guessed,2025-04-20T07:20:17.000Z,false,false,false,0,538,31178,2150,22
false,6236,Unsure,2025-04-20T07:22:05.000Z,false,false,false,0,539,31179,2154,27
false,6236,Guessed,2025-04-20T07:20:58.000Z,false,false,false,0,540,31180,2157,35
false,6237,Unsure,2024-09-29T07:15:54.000Z,false,false,false,0,241,31181,961,8
false,6237,Unsure,2024-09-29T07:17:22.000Z,true,false,false,0,242,31182,966,35
false,6237,Confident,2024-09-29T07:15:29.000Z,false,false,false,0,243,31183,969,47
false,6237,Very Confident,2024-09-29T07:18:12.000Z,true,false,false,0,244,31184,974,88
false,6237,Very Confident,2024-09-29T07:15:24.000Z,false,false,true,1,245,31185,978,76
false,6238,Confident,2025-11-07T16:25:23.000Z,false,false,false,0,131,31186,524,38
false,6238,Confident,2025-11-07T16:24:41.000Z,false,false,true,3,132,31187,525,57
false,6238,Confident,2025-11-07T16:25:09.000Z,false,false,true,3,133,31188,530,69
false,6238,Unsure,2025-11-07T16:24:11.000Z,false,true,false,0,134,31189,533,6
false,6238,Unsure,2025-11-07T16:22:07.000Z,false,false,false,0,135,31190,540,61
false,6239,Unsure,2025-09-06T21:18:53.000Z,false,false,false,0,556,31191,2224,42
false,6239,Very Confident,2025-09-06T21:19:55.000Z,false,true,false,0,557,31192,2227,17
false,6239,Unsure,2025-09-06T21:17:14.000Z,false,false,false,0,558,31193,2229,10
false,6239,Guessed,2025-09-06T21:18:54.000Z,false,false,false,0,559,31194,2233,10
false,6239,Guessed,2025-09-06T21:16:32.000Z,false,false,false,0,560,31195,2238,24
false,6240,Confident,2025-03-26T19:09:27.000Z,false,false,false,0,226,31196,901,68
false,6240,Confident,2025-03-26T19:07:50.000Z,false,false,false,0,227,31197,906,90
true,6240,Confident,2025-03-26T19:07:48.000Z,false,true,false,0,228,31198,909,5
false,6240,Confident,2025-03-26T19:06:48.000Z,false,false,false,0,229,31199,914,57
false,6240,Unsure,2025-03-26T19:06:34.000Z,false,false,false,0,230,31200,920,32
false,6241,Unsure,2025-08-26T16:33:43.000Z,false,false,false,0,141,31201,563,26
false,6241,Confident,2025-08-26T16:34:37.000Z,false,false,true,1,142,31202,568,31
false,6241,Confident,2025-08-26T16:33:09.000Z,false,false,false,0,143,31203,571,39
false,6241,Confident,2025-08-26T16:34:00.000Z,false,false,false,0,144,31204,576,43
false,6241,Very Confident,2025-08-26T16:36:41.000Z,false,false,false,0,145,31205,579,80
false,6242,Very Confident,2024-12-07T09:46:14.000Z,false,false,true,2,191,31206,761,73
false,6242,Unsure,2024-12-07T09:49:07.000Z,false,true,false,0,192,31207,767,18
false,6242,Very Confident,2024-12-07T09:47:58.000Z,false,false,false,0,193,31208,769,41
true,6242,Confident,2024-12-07T09:50:17.000Z,false,false,false,0,194,31209,775,57
false,6242,Guessed,2024-12-07T09:48:49.000Z,false,false,true,3,195,31210,780,61
false,6243,Confident,2024-12-22T06:36:13.000Z,false,false,false,0,451,31211,1801,51
false,6243,Unsure,2024-12-22T06:34:12.000Z,false,false,false,0,452,31212,1807,80
false,6243,Confident,2024-12-22T06:33:31.000Z,false,false,true,2,453,31213,1809,7
false,6243,Confident,2024-12-22T06:34:15.000Z,false,false,false,0,454,31214,1815,13
false,6243,Unsure,2024-12-22T06:33:51.000Z,false,false,false,0,455,31215,1818,29
true,6244,Very Confident,2024-08-31T14:25:32.000Z,false,false,false,0,26,31216,101,51
false,6244,Confident,2024-08-31T14:26:38.000Z,false,false,false,0,27,31217,106,75
false,6244,Confident,2024-08-31T14:24:42.000Z,true,true,false,0,28,31218,110,15
false,6244,Unsure,2024-08-31T14:25:19.000Z,false,false,false,0,29,31219,114,21
false,6244,Confident,2024-08-31T14:25:49.000Z,false,true,false,0,30,31220,119,70
false,6245,Confident,2025-06-10T14:11:05.000Z,false,false,false,0,241,31221,963,82
false,6245,Very Confident,2025-06-10T14:11:10.000Z,false,false,false,0,242,31222,965,25
false,6245,Confident,2025-06-10T14:10:44.000Z,false,false,false,0,243,31223,970,89
false,6245,Very Confident,2025-06-10T14:12:20.000Z,false,false,true,1,244,31224,976,13
false,6245,Very Confident,2025-06-10T14:11:29.000Z,false,false,false,0,245,31225,980,46
false,6246,Confident,2025-12-11T10:13:27.000Z,false,false,false,0,486,31226,1943,72
false,6246,Guessed,2025-12-11T10:12:22.000Z,true,false,false,0,487,31227,1947,60
false,6246,Confident,2025-12-11T10:12:16.000Z,false,false,false,0,488,31228,1952,67
false,6246,Unsure,2025-12-11T10:11:49.000Z,false,false,true,3,489,31229,1956,5
false,6246,Confident,2025-12-11T10:10:05.000Z,false,false,true,3,490,31230,1959,9
false,6247,Confident,2024-08-03T11:06:23.000Z,false,false,false,0,556,31231,2221,47
false,6247,Very Confident,2024-08-03T11:06:45.000Z,false,false,false,0,557,31232,2228,15
false,6247,Very Confident,2024-08-03T11:06:11.000Z,false,true,true,3,558,31233,2230,35
false,6247,Confident,2024-08-03T11:04:18.000Z,false,false,false,0,559,31234,2235,82
false,6247,Confident,2024-08-03T11:03:42.000Z,false,false,false,0,560,31235,2239,36
true,6248,Unsure,2025-03-01T09:31:55.000Z,false,true,true,1,561,31236,2243,53
false,6248,Confident,2025-03-01T09:33:02.000Z,false,true,true,3,562,31237,2247,23
true,6248,Confident,2025-03-01T09:32:34.000Z,false,false,true,2,563,31238,2250,46
false,6248,Unsure,2025-03-01T09:33:15.000Z,false,false,false,0,564,31239,2254,68
false,6248,Confident,2025-03-01T09:34:32.000Z,false,false,false,0,565,31240,2258,13
false,6249,Guessed,2024-12-12T18:38:49.000Z,false,false,false,0,551,31241,2202,12
false,6249,Very Confident,2024-12-12T18:39:42.000Z,false,false,false,0,552,31242,2205,55
true,6249,Very Confident,2024-12-12T18:38:03.000Z,false,false,true,3,553,31243,2209,53
false,6249,Very Confident,2024-12-12T18:37:19.000Z,false,false,false,0,554,31244,2215,90
false,6249,Unsure,2024-12-12T18:39:34.000Z,false,false,false,0,555,31245,2220,54
false,6250,Unsure,2024-06-18T19:43:14.000Z,false,false,true,3,151,31246,603,9
true,6250,Confident,2024-06-18T19:40:43.000Z,false,false,true,1,152,31247,605,47
false,6250,Guessed,2024-06-18T19:41:10.000Z,false,false,false,0,153,31248,611,54
false,6250,Guessed,2024-06-18T19:43:32.000Z,false,false,false,0,154,31249,614,67
false,6250,Unsure,2024-06-18T19:40:58.000Z,false,false,false,0,155,31250,620,16
false,3751,Confident,2024-08-13T09:36:51.000Z,false,true,false,0,586,18751,2342,90
false,3751,Unsure,2024-08-13T09:37:03.000Z,false,false,false,0,587,18752,2348,50
false,3751,Confident,2024-08-13T09:37:41.000Z,false,false,false,0,588,18753,2349,69
false,3751,Guessed,2024-08-13T09:38:51.000Z,true,false,false,0,589,18754,2353,64
false,3751,Confident,2024-08-13T09:35:54.000Z,false,true,false,0,590,18755,2358,66
false,3752,Guessed,2024-08-16T14:20:46.000Z,false,false,false,0,26,18756,101,73
false,3752,Unsure,2024-08-16T14:17:57.000Z,false,false,false,0,27,18757,105,85
false,3752,Confident,2024-08-16T14:19:09.000Z,false,false,false,0,28,18758,112,38
false,3752,Confident,2024-08-16T14:16:33.000Z,false,true,false,0,29,18759,115,75
false,3752,Very Confident,2024-08-16T14:19:17.000Z,false,false,true,3,30,18760,120,89
false,3753,Confident,2025-01-03T20:49:05.000Z,false,true,false,0,461,18761,1841,73
false,3753,Confident,2025-01-03T20:49:02.000Z,false,false,false,0,462,18762,1847,9
false,3753,Guessed,2025-01-03T20:47:45.000Z,false,false,true,3,463,18763,1849,43
false,3753,Very Confident,2025-01-03T20:48:29.000Z,false,false,false,0,464,18764,1854,16
false,3753,Confident,2025-01-03T20:46:32.000Z,false,false,false,0,465,18765,1858,12
false,3754,Unsure,2025-04-25T17:43:10.000Z,false,false,false,0,11,18766,41,60
false,3754,Guessed,2025-04-25T17:46:32.000Z,false,false,false,0,12,18767,47,37
false,3754,Very Confident,2025-04-25T17:45:59.000Z,false,false,true,3,13,18768,51,78
false,3754,Confident,2025-04-25T17:43:36.000Z,false,false,false,0,14,18769,53,73
false,3754,Confident,2025-04-25T17:44:34.000Z,false,false,true,1,15,18770,59,59
false,3755,Confident,2025-03-29T13:59:36.000Z,false,true,false,0,541,18771,2161,37
false,3755,Unsure,2025-03-29T13:58:58.000Z,false,true,false,0,542,18772,2168,35
false,3755,Confident,2025-03-29T13:57:29.000Z,false,true,false,0,543,18773,2171,45
false,3755,Confident,2025-03-29T13:58:16.000Z,false,false,true,3,544,18774,2176,87
false,3755,Very Confident,2025-03-29T14:01:17.000Z,false,false,false,0,545,18775,2179,74
false,3756,Unsure,2024-10-15T12:08:43.000Z,false,false,false,0,541,18776,2162,90
false,3756,Unsure,2024-10-15T12:09:41.000Z,false,false,false,0,542,18777,2165,87
false,3756,Confident,2024-10-15T12:09:37.000Z,false,true,true,3,543,18778,2172,34
false,3756,Confident,2024-10-15T12:10:36.000Z,false,false,false,0,544,18779,2173,13
false,3756,Confident,2024-10-15T12:08:04.000Z,false,false,false,0,545,18780,2177,82
false,3757,Very Confident,2024-06-27T10:04:02.000Z,false,false,false,0,41,18781,163,71
false,3757,Confident,2024-06-27T10:03:13.000Z,false,true,true,2,42,18782,168,14
false,3757,Unsure,2024-06-27T10:07:58.000Z,false,false,true,1,43,18783,172,41
false,3757,Confident,2024-06-27T10:03:31.000Z,false,false,false,0,44,18784,174,15
false,3757,Guessed,2024-06-27T10:05:38.000Z,false,false,false,0,45,18785,180,13
true,3758,Confident,2024-10-25T11:39:58.000Z,false,false,false,0,26,18786,104,53
false,3758,Very Confident,2024-10-25T11:38:27.000Z,false,false,false,0,27,18787,106,57
false,3758,Very Confident,2024-10-25T11:41:44.000Z,true,false,true,2,28,18788,111,56
false,3758,Confident,2024-10-25T11:42:35.000Z,false,false,false,0,29,18789,115,42
false,3758,Very Confident,2024-10-25T11:43:00.000Z,false,true,false,0,30,18790,117,82
false,3759,Very Confident,2025-05-31T08:53:46.000Z,false,false,false,0,441,18791,1763,35
true,3759,Confident,2025-05-31T08:53:41.000Z,false,false,false,0,442,18792,1768,26
false,3759,Confident,2025-05-31T08:53:43.000Z,false,true,false,0,443,18793,1772,79
false,3759,Confident,2025-05-31T08:55:42.000Z,false,false,false,0,444,18794,1775,23
false,3759,Confident,2025-05-31T08:54:44.000Z,false,false,false,0,445,18795,1780,31
false,3760,Confident,2025-12-12T07:22:17.000Z,false,true,false,0,571,18796,2281,48
false,3760,Unsure,2025-12-12T07:22:24.000Z,false,false,false,0,572,18797,2288,41
false,3760,Confident,2025-12-12T07:22:31.000Z,false,false,false,0,573,18798,2292,18
false,3760,Confident,2025-12-12T07:25:48.000Z,false,true,false,0,574,18799,2293,31
false,3760,Unsure,2025-12-12T07:21:31.000Z,false,true,false,0,575,18800,2300,64
false,3761,Confident,2024-11-12T20:58:42.000Z,false,true,true,2,71,18801,283,89
false,3761,Confident,2024-11-12T20:58:42.000Z,false,false,false,0,72,18802,285,13
false,3761,Very Confident,2024-11-12T20:57:24.000Z,false,true,false,0,73,18803,292,68
false,3761,Very Confident,2024-11-12T21:00:08.000Z,false,false,false,0,74,18804,293,78
false,3761,Unsure,2024-11-12T21:00:09.000Z,false,true,true,3,75,18805,298,31
false,3762,Unsure,2024-06-18T08:45:43.000Z,false,false,true,3,291,18806,1161,12
false,3762,Confident,2024-06-18T08:48:48.000Z,false,false,false,0,292,18807,1168,31
false,3762,Unsure,2024-06-18T08:47:37.000Z,false,false,false,0,293,18808,1170,7
false,3762,Very Confident,2024-06-18T08:48:34.000Z,false,false,false,0,294,18809,1174,18
false,3762,Unsure,2024-06-18T08:46:57.000Z,false,false,false,0,295,18810,1179,76
false,3763,Confident,2025-06-10T21:42:11.000Z,false,false,true,2,511,18811,2042,14
false,3763,Very Confident,2025-06-10T21:43:40.000Z,false,false,false,0,512,18812,2046,49
false,3763,Very Confident,2025-06-10T21:39:36.000Z,false,true,false,0,513,18813,2049,55
false,3763,Confident,2025-06-10T21:41:16.000Z,false,true,true,2,514,18814,2056,42
false,3763,Very Confident,2025-06-10T21:42:18.000Z,false,false,false,0,515,18815,2057,10
false,3764,Unsure,2024-09-14T22:59:36.000Z,false,false,false,0,351,18816,1402,85
false,3764,Confident,2024-09-14T22:56:18.000Z,false,false,true,2,352,18817,1406,31
false,3764,Very Confident,2024-09-14T22:56:35.000Z,false,true,false,0,353,18818,1410,84
false,3764,Very Confident,2024-09-14T22:57:05.000Z,false,false,false,0,354,18819,1413,62
true,3764,Very Confident,2024-09-14T22:56:38.000Z,false,true,false,0,355,18820,1420,10
false,3765,Unsure,2025-08-23T18:03:51.000Z,false,false,true,1,426,18821,1703,7
true,3765,Confident,2025-08-23T18:02:52.000Z,false,false,true,3,427,18822,1707,62
false,3765,Unsure,2025-08-23T18:04:53.000Z,false,false,false,0,428,18823,1710,79
false,3765,Very Confident,2025-08-23T18:04:52.000Z,false,false,false,0,429,18824,1714,58
false,3765,Confident,2025-08-23T18:01:44.000Z,false,false,false,0,430,18825,1718,21
false,3766,Guessed,2024-11-09T16:47:27.000Z,false,true,false,0,151,18826,604,16
false,3766,Confident,2024-11-09T16:48:53.000Z,false,false,false,0,152,18827,608,73
false,3766,Guessed,2024-11-09T16:48:13.000Z,false,false,false,0,153,18828,611,57
true,3766,Unsure,2024-11-09T16:50:26.000Z,true,false,false,0,154,18829,613,64
false,3766,Very Confident,2024-11-09T16:47:13.000Z,false,false,false,0,155,18830,619,60
false,3767,Confident,2025-03-11T07:17:46.000Z,false,false,false,0,91,18831,363,42
false,3767,Unsure,2025-03-11T07:18:03.000Z,false,false,false,0,92,18832,366,21
false,3767,Unsure,2025-03-11T07:20:18.000Z,false,true,true,2,93,18833,370,8
false,3767,Very Confident,2025-03-11T07:18:04.000Z,false,false,false,0,94,18834,374,55
false,3767,Guessed,2025-03-11T07:20:09.000Z,false,false,true,2,95,18835,380,29
false,3768,Confident,2024-10-24T08:31:47.000Z,false,false,false,0,591,18836,2363,24
false,3768,Unsure,2024-10-24T08:32:35.000Z,false,true,true,2,592,18837,2368,61
false,3768,Confident,2024-10-24T08:31:06.000Z,false,false,false,0,593,18838,2369,14
false,3768,Unsure,2024-10-24T08:30:16.000Z,false,false,false,0,594,18839,2374,77
false,3768,Confident,2024-10-24T08:33:37.000Z,false,false,true,3,595,18840,2379,11
false,3769,Confident,2024-09-18T09:30:33.000Z,false,false,false,0,406,18841,1622,7
false,3769,Confident,2024-09-18T09:32:58.000Z,false,false,false,0,407,18842,1627,9
false,3769,Unsure,2024-09-18T09:34:34.000Z,false,true,false,0,408,18843,1631,55
false,3769,Confident,2024-09-18T09:34:04.000Z,false,false,false,0,409,18844,1636,54
false,3769,Guessed,2024-09-18T09:31:53.000Z,false,true,false,0,410,18845,1639,57
false,3770,Confident,2025-05-14T09:08:43.000Z,false,false,false,0,136,18846,544,66
false,3770,Confident,2025-05-14T09:04:56.000Z,false,false,true,3,137,18847,547,12
false,3770,Confident,2025-05-14T09:05:41.000Z,false,false,true,2,138,18848,552,5
true,3770,Confident,2025-05-14T09:04:10.000Z,false,false,false,0,139,18849,554,55
false,3770,Guessed,2025-05-14T09:05:04.000Z,false,false,false,0,140,18850,560,55
false,3771,Very Confident,2025-07-03T10:17:09.000Z,false,false,true,1,126,18851,502,62
false,3771,Confident,2025-07-03T10:19:02.000Z,false,false,true,3,127,18852,507,69
false,3771,Confident,2025-07-03T10:17:34.000Z,false,false,false,0,128,18853,511,18
false,3771,Very Confident,2025-07-03T10:18:24.000Z,false,false,false,0,129,18854,513,87
false,3771,Confident,2025-07-03T10:18:37.000Z,false,false,false,0,130,18855,520,29
false,3772,Confident,2024-07-30T16:54:30.000Z,false,false,false,0,191,18856,764,30
true,3772,Confident,2024-07-30T16:56:49.000Z,false,false,false,0,192,18857,768,17
false,3772,Confident,2024-07-30T16:53:26.000Z,false,false,true,2,193,18858,771,62
false,3772,Unsure,2024-07-30T16:56:14.000Z,false,true,true,1,194,18859,774,46
false,3772,Unsure,2024-07-30T16:54:25.000Z,true,false,false,0,195,18860,778,41
true,3773,Very Confident,2025-06-11T10:12:07.000Z,false,false,false,0,16,18861,64,55
